booking_id,propeHRTy_id,booking_date,check_in_date,checkout_date,no_guests,room_category,booking_platform,ratings_given,booking_status,revenue_generated,revenue_realized
May012211261HRT214,11261,27/04/22,01/05/22,06/05/22,2,HRT2,others,,Cancelled,12600,5040
May012211261HRT215,11261,25/04/22,01/05/22,07/05/22,1,HRT2,others,4,Checked Out,12600,12600
May012211261HRT216,11261,01/05/22,01/05/22,02/05/22,2,HRT2,Makeyourtrip,,Cancelled,12600,5040
May012211261HRT217,11261,28/04/22,01/05/22,07/05/22,1,HRT2,gotrip,,Cancelled,12600,5040
May012211261HRT218,11261,25/04/22,01/05/22,06/05/22,2,HRT2,Makeyourtrip,3,Checked Out,12600,12600
May012211261HRT219,11261,25/04/22,01/05/22,02/05/22,1,HRT2,others,2,Checked Out,12600,12600
May012211261HRT220,11261,25/04/22,01/05/22,06/05/22,2,HRT2,direct online,5,Checked Out,12600,12600
May012211261HRT221,11261,24/04/22,01/05/22,02/05/22,2,HRT2,Booker,4,Checked Out,12600,12600
May012211261HRT222,11261,27/04/22,01/05/22,05/05/22,2,HRT2,direct offline,5,Checked Out,12600,12600
May012211261HRT223,11261,28/04/22,01/05/22,06/05/22,2,HRT2,Booker,,Cancelled,12600,5040
May012211261HRT224,11261,28/04/22,01/05/22,06/05/22,1,HRT2,Makeyourtrip,2,Checked Out,12600,12600
May012211261HRT31,11261,26/04/22,01/05/22,04/05/22,2,HRT3,gotrip,,Cancelled,16800,6720
May012211261HRT32,11261,28/04/22,01/05/22,06/05/22,2,HRT3,others,1,Checked Out,16800,16800
May012211261HRT33,11261,28/04/22,01/05/22,03/05/22,4,HRT3,Booker,5,Checked Out,20160,20160
May012211261HRT34,11261,25/04/22,01/05/22,02/05/22,2,HRT3,Makeyourtrip,4,Checked Out,16800,16800
May012211261HRT35,11261,28/04/22,01/05/22,07/05/22,1,HRT3,others,,Cancelled,16800,6720
May012211261HRT36,11261,27/04/22,01/05/22,03/05/22,3,HRT3,Makeyourtrip,5,Checked Out,18480,18480
May012211261HRT37,11261,29/04/22,01/05/22,02/05/22,1,HRT3,others,5,Checked Out,16800,16800
May012211261HRT38,11261,01/05/22,01/05/22,02/05/22,2,HRT3,Booker,,Cancelled,16800,6720
May012211261HRT39,11261,10/04/22,01/05/22,02/05/22,2,HRT3,others,,Cancelled,16800,6720
May012211261HRT310,11261,28/04/22,01/05/22,06/05/22,2,HRT3,others,,Cancelled,16800,6720
May012211261HRT311,11261,24/04/22,01/05/22,03/05/22,3,HRT3,others,,Cancelled,18480,7392
May012211261HRT312,11261,29/04/22,01/05/22,04/05/22,1,HRT3,others,4,Checked Out,16800,16800
May012211261HRT313,11261,26/04/22,01/05/22,02/05/22,3,HRT3,others,4,Checked Out,18480,18480
May012211261HRT314,11261,30/04/22,01/05/22,02/05/22,2,HRT3,others,5,Checked Out,16800,16800
May012211261HRT315,11261,29/04/22,01/05/22,03/05/22,2,HRT3,direct offline,,Cancelled,16800,6720
May012211261HRT316,11261,26/04/22,01/05/22,02/05/22,2,HRT3,direct offline,5,Checked Out,16800,16800
May012211261HRT317,11261,29/04/22,01/05/22,02/05/22,6,HRT3,Travelex,,Cancelled,23520,9408
May012211261HRT318,11261,25/04/22,01/05/22,02/05/22,3,HRT3,direct online,,Cancelled,18480,7392
May012211261HRT319,11261,28/04/22,01/05/22,02/05/22,2,HRT3,direct online,5,Checked Out,16800,16800
May012211261HRT320,11261,10/04/22,01/05/22,06/05/22,2,HRT3,Makeyourtrip,3,Checked Out,16800,16800
May012211261HRT321,11261,01/05/22,01/05/22,02/05/22,2,HRT3,others,5,Checked Out,16800,16800
May012211261HRT41,11261,29/04/22,01/05/22,02/05/22,2,HRT4,Booker,,Cancelled,26600,10640
May012211261HRT42,11261,27/04/22,01/05/22,02/05/22,3,HRT4,Booker,,Cancelled,29260,11704
May012211261HRT43,11261,27/04/22,01/05/22,02/05/22,2,HRT4,others,3,Checked Out,26600,26600
May012211261HRT44,11261,29/04/22,01/05/22,07/05/22,1,HRT4,Makeyourtrip,,Checked Out,26600,26600
May012211261HRT45,11261,30/04/22,01/05/22,02/05/22,5,HRT4,others,,Cancelled,34580,13832
May012211261HRT46,11261,27/04/22,01/05/22,05/05/22,2,HRT4,others,,Checked Out,26600,26600
May012211261HRT47,11261,10/04/22,01/05/22,06/05/22,4,HRT4,others,,Cancelled,31920,12768
May012211261HRT48,11261,29/04/22,01/05/22,07/05/22,2,HRT4,others,,Checked Out,26600,26600
May012211261HRT49,11261,01/05/22,01/05/22,03/05/22,2,HRT4,Makeyourtrip,5,Checked Out,26600,26600
May012211262HRT11,11262,24/04/22,01/05/22,05/05/22,2,HRT1,Booker,,Cancelled,9100,3640
May012211262HRT12,11262,27/04/22,01/05/22,02/05/22,2,HRT1,others,3,Checked Out,9100,9100
May012211262HRT13,11262,26/04/22,01/05/22,06/05/22,2,HRT1,gotrip,3,Checked Out,9100,9100
May012211262HRT14,11262,28/04/22,01/05/22,05/05/22,3,HRT1,Makeyourtrip,,Checked Out,10010,10010
May012211262HRT15,11262,29/04/22,01/05/22,02/05/22,3,HRT1,Travelex,,Checked Out,10010,10010
May012211262HRT16,11262,27/04/22,01/05/22,06/05/22,2,HRT1,Makeyourtrip,,No Show,9100,9100
May012211262HRT17,11262,27/04/22,01/05/22,07/05/22,2,HRT1,Makeyourtrip,,Checked Out,9100,9100
May012211262HRT18,11262,27/04/22,01/05/22,05/05/22,2,HRT1,others,,Cancelled,9100,3640
May012211262HRT19,11262,11/04/22,01/05/22,03/05/22,2,HRT1,direct offline,3,Checked Out,9100,9100
May012211262HRT110,11262,28/04/22,01/05/22,02/05/22,2,HRT1,direct online,3,Checked Out,9100,9100
May012211262HRT111,11262,28/04/22,01/05/22,03/05/22,2,HRT1,gotrip,,Cancelled,9100,3640
May012211262HRT112,11262,29/04/22,01/05/22,03/05/22,2,HRT1,Makeyourtrip,,Cancelled,9100,3640
May012211262HRT113,11262,29/04/22,01/05/22,04/05/22,2,HRT1,others,5,Checked Out,9100,9100
May012211262HRT114,11262,10/04/22,01/05/22,04/05/22,3,HRT1,Makeyourtrip,,Cancelled,10010,4004
May012211262HRT115,11262,29/04/22,01/05/22,02/05/22,4,HRT1,Booker,2,Checked Out,10920,10920
May012211262HRT116,11262,30/04/22,01/05/22,02/05/22,2,HRT1,others,3,Checked Out,9100,9100
May012211262HRT117,11262,28/04/22,01/05/22,02/05/22,2,HRT1,others,,Checked Out,9100,9100
May012211262HRT118,11262,01/05/22,01/05/22,06/05/22,3,HRT1,Booker,,Cancelled,10010,4004
May012211262HRT119,11262,26/04/22,01/05/22,04/05/22,3,HRT1,others,3,Checked Out,10010,10010
May012211262HRT120,11262,29/04/22,01/05/22,06/05/22,3,HRT1,others,1,Checked Out,10010,10010
May012211262HRT21,11262,01/05/22,01/05/22,02/05/22,4,HRT2,Booker,,Cancelled,15120,6048
May012211262HRT22,11262,28/04/22,01/05/22,04/05/22,2,HRT2,direct offline,3,Checked Out,12600,12600
May012211262HRT23,11262,26/04/22,01/05/22,02/05/22,2,HRT2,Booker,,Cancelled,12600,5040
May012211262HRT24,11262,26/04/22,01/05/22,04/05/22,2,HRT2,gotrip,,Cancelled,12600,5040
May012211262HRT25,11262,28/04/22,01/05/22,04/05/22,1,HRT2,others,2,Checked Out,12600,12600
May012211262HRT26,11262,26/04/22,01/05/22,02/05/22,2,HRT2,others,4,Checked Out,12600,12600
May012211262HRT27,11262,26/04/22,01/05/22,02/05/22,2,HRT2,others,,Cancelled,12600,5040
May012211262HRT28,11262,27/04/22,01/05/22,03/05/22,1,HRT2,Travelex,,Cancelled,12600,5040
May012211262HRT29,11262,29/04/22,01/05/22,04/05/22,2,HRT2,others,,Checked Out,12600,12600
May012211262HRT210,11262,01/05/22,01/05/22,02/05/22,2,HRT2,others,3,Checked Out,12600,12600
May012211262HRT211,11262,25/04/22,01/05/22,03/05/22,3,HRT2,gotrip,,Checked Out,13860,13860
May012211262HRT212,11262,10/04/22,01/05/22,07/05/22,3,HRT2,Makeyourtrip,3,Checked Out,13860,13860
May012211262HRT213,11262,26/04/22,01/05/22,02/05/22,2,HRT2,Makeyourtrip,3,Checked Out,12600,12600
May012211262HRT214,11262,28/04/22,01/05/22,02/05/22,2,HRT2,direct offline,3,Checked Out,12600,12600
May012211262HRT215,11262,25/04/22,01/05/22,02/05/22,2,HRT2,direct offline,,Cancelled,12600,5040
May012211262HRT216,11262,29/04/22,01/05/22,02/05/22,4,HRT2,others,3,Checked Out,15120,15120
May012211262HRT217,11262,24/04/22,01/05/22,03/05/22,2,HRT2,others,5,Checked Out,12600,12600
May012211262HRT218,11262,28/04/22,01/05/22,07/05/22,2,HRT2,others,,Checked Out,12600,12600
May012211262HRT219,11262,27/04/22,01/05/22,02/05/22,3,HRT2,others,,Cancelled,13860,5544
May012211262HRT220,11262,28/04/22,01/05/22,02/05/22,3,HRT2,others,,Cancelled,13860,5544
May012211262HRT221,11262,28/04/22,01/05/22,02/05/22,2,HRT2,Makeyourtrip,,Cancelled,12600,5040
May012211262HRT222,11262,26/04/22,01/05/22,07/05/22,2,HRT2,others,,Cancelled,12600,5040
May012211262HRT223,11262,25/04/22,01/05/22,02/05/22,2,HRT2,others,,Checked Out,12600,12600
May012211262HRT224,11262,27/04/22,01/05/22,02/05/22,4,HRT2,others,4,Checked Out,15120,15120
May012211262HRT225,11262,10/04/22,01/05/22,07/05/22,2,HRT2,others,,Cancelled,12600,5040
May012211262HRT226,11262,27/04/22,01/05/22,03/05/22,1,HRT2,others,3,Checked Out,12600,12600
May012211262HRT227,11262,26/04/22,01/05/22,07/05/22,2,HRT2,others,,Checked Out,12600,12600
May012211262HRT228,11262,27/04/22,01/05/22,02/05/22,2,HRT2,others,,Checked Out,12600,12600
May012211262HRT229,11262,25/04/22,01/05/22,04/05/22,3,HRT2,Makeyourtrip,3,Checked Out,13860,13860
May012211262HRT230,11262,29/04/22,01/05/22,07/05/22,2,HRT2,Booker,,Checked Out,12600,12600
May012211262HRT31,11262,29/04/22,01/05/22,02/05/22,2,HRT3,Booker,3,Checked Out,16800,16800
May012211262HRT32,11262,10/04/22,01/05/22,02/05/22,2,HRT3,others,3,Checked Out,16800,16800
May012211262HRT33,11262,28/04/22,01/05/22,02/05/22,2,HRT3,gotrip,,Cancelled,16800,6720
May012211262HRT34,11262,10/04/22,01/05/22,02/05/22,2,HRT3,gotrip,,Cancelled,16800,6720
May012211262HRT35,11262,29/04/22,01/05/22,06/05/22,1,HRT3,others,,No Show,16800,16800
May012211262HRT36,11262,26/04/22,01/05/22,03/05/22,2,HRT3,others,,Cancelled,16800,6720
May012211262HRT37,11262,27/04/22,01/05/22,02/05/22,2,HRT3,Makeyourtrip,,Cancelled,16800,6720
May012211262HRT38,11262,29/04/22,01/05/22,03/05/22,1,HRT3,others,,Checked Out,16800,16800
May012211262HRT39,11262,29/04/22,01/05/22,03/05/22,2,HRT3,direct online,2,Checked Out,16800,16800
May012211262HRT310,11262,27/04/22,01/05/22,03/05/22,2,HRT3,Makeyourtrip,3,Checked Out,16800,16800
May012211262HRT311,11262,28/04/22,01/05/22,02/05/22,2,HRT3,others,,Checked Out,16800,16800
May012211262HRT312,11262,25/04/22,01/05/22,02/05/22,2,HRT3,others,,Cancelled,16800,6720
May012211262HRT313,11262,24/04/22,01/05/22,02/05/22,4,HRT3,direct online,,Checked Out,20160,20160
May012211262HRT314,11262,29/04/22,01/05/22,05/05/22,1,HRT3,Makeyourtrip,,Cancelled,16800,6720
May012211262HRT41,11262,29/04/22,01/05/22,07/05/22,2,HRT4,direct online,,Checked Out,26600,26600
May012211262HRT42,11262,26/04/22,01/05/22,02/05/22,2,HRT4,others,,Checked Out,26600,26600
May012211262HRT43,11262,29/04/22,01/05/22,07/05/22,4,HRT4,others,,Cancelled,31920,12768
May012211262HRT44,11262,29/04/22,01/05/22,07/05/22,1,HRT4,direct online,,Checked Out,26600,26600
May012211263HRT11,11263,30/04/22,01/05/22,02/05/22,1,HRT1,others,,Cancelled,9100,3640
May012211263HRT12,11263,27/04/22,01/05/22,02/05/22,2,HRT1,Booker,3,Checked Out,9100,9100
May012211263HRT13,11263,30/04/22,01/05/22,03/05/22,3,HRT1,others,4,Checked Out,10010,10010
May012211263HRT14,11263,28/04/22,01/05/22,02/05/22,1,HRT1,Makeyourtrip,5,Checked Out,9100,9100
May012211263HRT15,11263,30/04/22,01/05/22,02/05/22,1,HRT1,others,,Checked Out,9100,9100
May012211263HRT16,11263,28/04/22,01/05/22,02/05/22,1,HRT1,direct offline,,Cancelled,9100,3640
May012211263HRT17,11263,01/05/22,01/05/22,03/05/22,1,HRT1,others,4,Checked Out,9100,9100
May012211263HRT18,11263,28/04/22,01/05/22,03/05/22,1,HRT1,Makeyourtrip,5,Checked Out,9100,9100
May012211263HRT19,11263,01/05/22,01/05/22,02/05/22,1,HRT1,direct online,,Cancelled,9100,3640
May012211263HRT110,11263,25/04/22,01/05/22,02/05/22,1,HRT1,gotrip,,Cancelled,9100,3640
May012211263HRT111,11263,01/05/22,01/05/22,05/05/22,2,HRT1,others,,Checked Out,9100,9100
May012211263HRT112,11263,01/05/22,01/05/22,02/05/22,3,HRT1,direct online,,Checked Out,10010,10010
May012211263HRT113,11263,01/05/22,01/05/22,02/05/22,4,HRT1,Makeyourtrip,,Checked Out,10920,10920
May012211263HRT114,11263,01/05/22,01/05/22,02/05/22,4,HRT1,Makeyourtrip,5,Checked Out,10920,10920
May012211263HRT115,11263,01/05/22,01/05/22,02/05/22,1,HRT1,others,5,Checked Out,9100,9100
May012211263HRT116,11263,01/05/22,01/05/22,02/05/22,1,HRT1,gotrip,,No Show,9100,9100
May012211263HRT117,11263,26/04/22,01/05/22,05/05/22,1,HRT1,others,1,Checked Out,9100,9100
May012211263HRT118,11263,30/04/22,01/05/22,03/05/22,4,HRT1,direct online,5,Checked Out,10920,10920
May012211263HRT119,11263,30/04/22,01/05/22,04/05/22,1,HRT1,Makeyourtrip,5,Checked Out,9100,9100
May012211263HRT120,11263,11/04/22,01/05/22,03/05/22,1,HRT1,Travelex,,Cancelled,9100,3640
May012211263HRT121,11263,01/05/22,01/05/22,03/05/22,1,HRT1,others,,Checked Out,9100,9100
May012211263HRT122,11263,28/04/22,01/05/22,03/05/22,1,HRT1,gotrip,5,Checked Out,9100,9100
May012211263HRT123,11263,25/04/22,01/05/22,03/05/22,1,HRT1,others,,Checked Out,9100,9100
May012211263HRT124,11263,07/04/22,01/05/22,04/05/22,2,HRT1,others,,Checked Out,9100,9100
May012211263HRT125,11263,01/05/22,01/05/22,02/05/22,1,HRT1,others,4,Checked Out,9100,9100
May012211263HRT126,11263,01/05/22,01/05/22,05/05/22,1,HRT1,others,4,Checked Out,9100,9100
May012211263HRT127,11263,01/05/22,01/05/22,02/05/22,1,HRT1,others,,Checked Out,9100,9100
May012211263HRT128,11263,29/04/22,01/05/22,05/05/22,1,HRT1,others,1,Checked Out,9100,9100
May012211263HRT129,11263,30/04/22,01/05/22,04/05/22,1,HRT1,direct offline,,Cancelled,9100,3640
May012211263HRT130,11263,01/05/22,01/05/22,02/05/22,1,HRT1,Booker,4,Checked Out,9100,9100
May012211263HRT131,11263,30/04/22,01/05/22,06/05/22,4,HRT1,others,,Checked Out,10920,10920
May012211263HRT132,11263,01/05/22,01/05/22,02/05/22,1,HRT1,others,5,Checked Out,9100,9100
May012211263HRT133,11263,01/05/22,01/05/22,02/05/22,1,HRT1,Makeyourtrip,,Cancelled,9100,3640
May012211263HRT134,11263,30/04/22,01/05/22,03/05/22,1,HRT1,gotrip,5,Checked Out,9100,9100
May012211263HRT135,11263,01/05/22,01/05/22,02/05/22,2,HRT1,others,,Checked Out,9100,9100
May012211263HRT136,11263,28/04/22,01/05/22,04/05/22,1,HRT1,Booker,5,Checked Out,9100,9100
May012211263HRT21,11263,28/04/22,01/05/22,07/05/22,1,HRT2,Makeyourtrip,,Checked Out,12600,12600
May012211263HRT22,11263,27/04/22,01/05/22,02/05/22,1,HRT2,others,,Checked Out,12600,12600
May012211263HRT23,11263,30/04/22,01/05/22,02/05/22,2,HRT2,others,,Cancelled,12600,5040
May012211263HRT24,11263,30/04/22,01/05/22,05/05/22,1,HRT2,gotrip,5,Checked Out,12600,12600
May012211263HRT25,11263,29/04/22,01/05/22,04/05/22,4,HRT2,Makeyourtrip,5,Checked Out,15120,15120
May012211263HRT26,11263,30/04/22,01/05/22,02/05/22,1,HRT2,Booker,1,Checked Out,12600,12600
May012211263HRT27,11263,30/04/22,01/05/22,02/05/22,1,HRT2,others,,Checked Out,12600,12600
May012211263HRT28,11263,30/04/22,01/05/22,03/05/22,1,HRT2,others,5,Checked Out,12600,12600
May012211263HRT29,11263,28/04/22,01/05/22,03/05/22,2,HRT2,others,5,Checked Out,12600,12600
May012211263HRT210,11263,01/05/22,01/05/22,03/05/22,2,HRT2,direct online,,Cancelled,12600,5040
May012211263HRT211,11263,30/04/22,01/05/22,02/05/22,1,HRT2,gotrip,5,Checked Out,12600,12600
May012211263HRT212,11263,30/04/22,01/05/22,07/05/22,1,HRT2,others,,Checked Out,12600,12600
May012211263HRT213,11263,28/04/22,01/05/22,04/05/22,1,HRT2,others,,Cancelled,12600,5040
May012211263HRT214,11263,30/04/22,01/05/22,02/05/22,4,HRT2,others,,Cancelled,15120,6048
May012211263HRT215,11263,01/05/22,01/05/22,02/05/22,1,HRT2,direct offline,,Checked Out,12600,12600
May012211263HRT216,11263,01/05/22,01/05/22,03/05/22,4,HRT2,direct online,,Cancelled,15120,6048
May012211263HRT217,11263,30/04/22,01/05/22,02/05/22,1,HRT2,Makeyourtrip,,Checked Out,12600,12600
May012211263HRT218,11263,29/04/22,01/05/22,02/05/22,1,HRT2,Travelex,4,Checked Out,12600,12600
May012211263HRT219,11263,01/05/22,01/05/22,02/05/22,2,HRT2,others,,Checked Out,12600,12600
May012211263HRT220,11263,01/05/22,01/05/22,03/05/22,1,HRT2,direct online,5,Checked Out,12600,12600
May012211263HRT221,11263,01/05/22,01/05/22,02/05/22,1,HRT2,others,5,Checked Out,12600,12600
May012211263HRT222,11263,01/05/22,01/05/22,02/05/22,3,HRT2,others,,Cancelled,13860,5544
May012211263HRT223,11263,01/05/22,01/05/22,02/05/22,1,HRT2,Makeyourtrip,,Checked Out,12600,12600
May012211263HRT224,11263,28/04/22,01/05/22,02/05/22,1,HRT2,others,2,Checked Out,12600,12600
May012211263HRT225,11263,30/04/22,01/05/22,02/05/22,1,HRT2,Booker,,No Show,12600,12600
May012211263HRT226,11263,26/04/22,01/05/22,02/05/22,2,HRT2,Travelex,,Cancelled,12600,5040
May012211263HRT227,11263,30/04/22,01/05/22,02/05/22,2,HRT2,others,,Cancelled,12600,5040
May012211263HRT228,11263,25/04/22,01/05/22,03/05/22,1,HRT2,others,4,Checked Out,12600,12600
May012211263HRT229,11263,30/04/22,01/05/22,05/05/22,1,HRT2,Travelex,,Checked Out,12600,12600
May012211263HRT230,11263,01/05/22,01/05/22,02/05/22,1,HRT2,Makeyourtrip,5,Checked Out,12600,12600
May012211263HRT231,11263,30/04/22,01/05/22,02/05/22,1,HRT2,Makeyourtrip,,Checked Out,12600,12600
May012211263HRT232,11263,01/05/22,01/05/22,02/05/22,4,HRT2,direct offline,,Checked Out,15120,15120
May012211263HRT233,11263,30/04/22,01/05/22,02/05/22,1,HRT2,others,5,Checked Out,12600,12600
May012211263HRT234,11263,01/05/22,01/05/22,02/05/22,1,HRT2,others,,Checked Out,12600,12600
May012211263HRT235,11263,28/04/22,01/05/22,07/05/22,4,HRT2,others,5,Checked Out,15120,15120
May012211263HRT236,11263,30/04/22,01/05/22,05/05/22,1,HRT2,others,,Cancelled,12600,5040
May012211263HRT237,11263,30/04/22,01/05/22,02/05/22,1,HRT2,gotrip,5,Checked Out,12600,12600
May012211263HRT31,11263,28/04/22,01/05/22,02/05/22,1,HRT3,others,5,Checked Out,16800,16800
May012211263HRT32,11263,01/05/22,01/05/22,02/05/22,5,HRT3,direct offline,5,Checked Out,21840,21840
May012211263HRT33,11263,30/04/22,01/05/22,02/05/22,1,HRT3,direct offline,5,Checked Out,16800,16800
May012211263HRT34,11263,30/04/22,01/05/22,02/05/22,1,HRT3,Makeyourtrip,4,Checked Out,16800,16800
May012211263HRT35,11263,30/04/22,01/05/22,05/05/22,2,HRT3,Makeyourtrip,,Checked Out,16800,16800
May012211263HRT36,11263,01/05/22,01/05/22,07/05/22,1,HRT3,direct online,5,Checked Out,16800,16800
May012211263HRT37,11263,30/04/22,01/05/22,02/05/22,1,HRT3,Makeyourtrip,,Checked Out,16800,16800
May012211263HRT38,11263,28/04/22,01/05/22,02/05/22,1,HRT3,others,,Cancelled,16800,6720
May012211263HRT39,11263,24/04/22,01/05/22,03/05/22,1,HRT3,others,,Cancelled,16800,6720
May012211263HRT310,11263,27/04/22,01/05/22,03/05/22,4,HRT3,Travelex,,Checked Out,20160,20160
May012211263HRT311,11263,27/04/22,01/05/22,02/05/22,1,HRT3,gotrip,,Checked Out,16800,16800
May012211263HRT312,11263,29/04/22,01/05/22,03/05/22,1,HRT3,direct offline,4,Checked Out,16800,16800
May012211263HRT313,11263,01/05/22,01/05/22,03/05/22,4,HRT3,gotrip,,Checked Out,20160,20160
May012211263HRT314,11263,26/04/22,01/05/22,02/05/22,1,HRT3,Makeyourtrip,3,Checked Out,16800,16800
May012211263HRT315,11263,01/05/22,01/05/22,02/05/22,1,HRT3,direct online,,Checked Out,16800,16800
May012211263HRT316,11263,01/05/22,01/05/22,02/05/22,4,HRT3,Makeyourtrip,5,Checked Out,20160,20160
May012211263HRT317,11263,07/04/22,01/05/22,02/05/22,4,HRT3,others,2,Checked Out,20160,20160
May012211263HRT41,11263,25/04/22,01/05/22,02/05/22,4,HRT4,direct online,,Cancelled,31920,12768
May012211263HRT42,11263,28/04/22,01/05/22,02/05/22,2,HRT4,others,5,Checked Out,26600,26600
May012211263HRT43,11263,28/04/22,01/05/22,03/05/22,1,HRT4,others,,Checked Out,26600,26600
May012211263HRT44,11263,01/05/22,01/05/22,02/05/22,1,HRT4,gotrip,,Cancelled,26600,10640
May012211263HRT45,11263,01/05/22,01/05/22,02/05/22,5,HRT4,gotrip,5,Checked Out,34580,34580
May012211263HRT46,11263,24/04/22,01/05/22,03/05/22,1,HRT4,Makeyourtrip,5,Checked Out,26600,26600
May012211263HRT47,11263,10/04/22,01/05/22,04/05/22,1,HRT4,Makeyourtrip,3,Checked Out,26600,26600
May012211263HRT48,11263,30/04/22,01/05/22,02/05/22,2,HRT4,Makeyourtrip,,No Show,26600,26600
May012211263HRT49,11263,30/04/22,01/05/22,02/05/22,5,HRT4,gotrip,,Checked Out,34580,34580
May012211263HRT410,11263,01/05/22,01/05/22,04/05/22,1,HRT4,others,,No Show,26600,26600
May012211263HRT411,11263,25/04/22,01/05/22,02/05/22,1,HRT4,Makeyourtrip,,Cancelled,26600,10640
May012211263HRT412,11263,28/04/22,01/05/22,05/05/22,1,HRT4,Makeyourtrip,,Cancelled,26600,10640
May012211263HRT413,11263,28/04/22,01/05/22,02/05/22,1,HRT4,others,,Cancelled,26600,10640
May012211263HRT414,11263,27/04/22,01/05/22,02/05/22,5,HRT4,gotrip,5,Checked Out,34580,34580
May012211263HRT415,11263,27/04/22,01/05/22,02/05/22,3,HRT4,others,5,Checked Out,29260,29260
May012211263HRT416,11263,01/05/22,01/05/22,02/05/22,2,HRT4,gotrip,,Checked Out,26600,26600
May012211263HRT417,11263,01/05/22,01/05/22,03/05/22,1,HRT4,others,5,Checked Out,26600,26600
May012212258HRT11,12258,11/04/22,01/05/22,02/05/22,2,HRT1,others,,Cancelled,11050,4420
May012212258HRT12,12258,24/04/22,01/05/22,03/05/22,2,HRT1,others,,Cancelled,11050,4420
May012212258HRT13,12258,28/04/22,01/05/22,07/05/22,1,HRT1,others,,No Show,11050,11050
May012212258HRT14,12258,07/04/22,01/05/22,02/05/22,2,HRT1,Makeyourtrip,3,Checked Out,11050,11050
May012212258HRT15,12258,29/04/22,01/05/22,03/05/22,2,HRT1,gotrip,,Cancelled,11050,4420
May012212258HRT16,12258,29/04/22,01/05/22,02/05/22,2,HRT1,Makeyourtrip,,Checked Out,11050,11050
May012212258HRT17,12258,27/04/22,01/05/22,07/05/22,2,HRT1,gotrip,,No Show,11050,11050
May012212258HRT18,12258,01/05/22,01/05/22,07/05/22,2,HRT1,others,,Cancelled,11050,4420
May012212258HRT19,12258,25/04/22,01/05/22,02/05/22,1,HRT1,others,,Cancelled,11050,4420
May012212258HRT110,12258,24/04/22,01/05/22,02/05/22,4,HRT1,others,3,Checked Out,13260,13260
May012212258HRT111,12258,28/04/22,01/05/22,05/05/22,2,HRT1,others,3,Checked Out,11050,11050
May012212258HRT112,12258,30/04/22,01/05/22,06/05/22,2,HRT1,others,,Cancelled,11050,4420
May012212258HRT113,12258,28/04/22,01/05/22,02/05/22,4,HRT1,Travelex,2,Checked Out,13260,13260
